Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Right_Row ID,Right_Order Date,Right_Ship Date,Right_Ship Mode,Right_Customer ID,Right_Customer Name,Right_Segment,Right_Country,Right_City,Right_State2,Right_Postal Code,Right_Region,Right_Product ID,Right_Category,Right_Sub-Category,Right_Product Name,Right_Sales,Right_Quantity,Right_Discount,Right_Profit,State
5213,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,5213,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,CA
5214,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018,5213,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,CA
5215,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,5213,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,CA
5216,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.455,5213,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,CA
5213,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,5214,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018,CA
5214,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018,5214,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018,CA
5215,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,5214,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018,CA
5216,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.455,5214,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018,CA
5213,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,5215,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,CA
5214,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018,5215,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,CA
5215,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,5215,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,CA
5216,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.455,5215,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,CA
5213,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.8915,5216,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.455,CA
5214,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0,3.6018,5216,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.455,CA
5215,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0,13.452,5216,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.455,CA
5216,CA-2017-145898,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.455,5216,2017-09-26 00:00:00,2017-09-26 00:00:00,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0,13.455,CA
1315,CA-2017-145919,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90032,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0,18.6624,1315,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0,18.6624,CA
1316,CA-2017-145919,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.5056,1315,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0,18.6624,CA
1317,CA-2017-145919,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90032,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.965,1315,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0,18.6624,CA
1315,CA-2017-145919,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90032,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0,18.6624,1316,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.5056,CA
1316,CA-2017-145919,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.5056,1316,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.5056,CA
1317,CA-2017-145919,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90032,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.965,1316,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.5056,CA
1315,CA-2017-145919,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90032,West,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",38.88,6,0,18.6624,1317,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.965,CA
1316,CA-2017-145919,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",183.84,8,0,62.5056,1317,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.965,CA
1317,CA-2017-145919,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90032,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.965,1317,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,579.3,5,0,28.965,CA
7941,CA-2017-146325,2017-12-14 00:00:00,2017-12-17 00:00:00,First Class,DS-13180,David Smith,Corporate,United States,San Diego,92037,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,7941,2017-12-14 00:00:00,2017-12-17 00:00:00,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,CA
7942,CA-2017-146325,2017-12-14 00:00:00,2017-12-17 00:00:00,First Class,DS-13180,David Smith,Corporate,United States,San Diego,92037,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048,7941,2017-12-14 00:00:00,2017-12-17 00:00:00,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,CA
7941,CA-2017-146325,2017-12-14 00:00:00,2017-12-17 00:00:00,First Class,DS-13180,David Smith,Corporate,United States,San Diego,92037,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,7942,2017-12-14 00:00:00,2017-12-17 00:00:00,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048,CA
7942,CA-2017-146325,2017-12-14 00:00:00,2017-12-17 00:00:00,First Class,DS-13180,David Smith,Corporate,United States,San Diego,92037,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048,7942,2017-12-14 00:00:00,2017-12-17 00:00:00,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048,CA
8613,CA-2017-146437,2017-01-28 00:00:00,2017-02-01 00:00:00,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,90036,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0,10.3168,8613,2017-01-28 00:00:00,2017-02-01 00:00:00,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0,10.3168,CA
2240,CA-2017-146633,2017-11-15 00:00:00,2017-11-17 00:00:00,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,0.2,381.297,2240,2017-11-15 00:00:00,2017-11-17 00:00:00,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,0.2,381.297,CA
2241,CA-2017-146633,2017-11-15 00:00:00,2017-11-17 00:00:00,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,90049,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,0.2,13.3476,2240,2017-11-15 00:00:00,2017-11-17 00:00:00,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,0.2,381.297,CA
2240,CA-2017-146633,2017-11-15 00:00:00,2017-11-17 00:00:00,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,0.2,381.297,2241,2017-11-15 00:00:00,2017-11-17 00:00:00,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,0.2,13.3476,CA
2241,CA-2017-146633,2017-11-15 00:00:00,2017-11-17 00:00:00,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,90049,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,0.2,13.3476,2241,2017-11-15 00:00:00,2017-11-17 00:00:00,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,0.2,13.3476,CA
6135,CA-2017-146766,2017-11-04 00:00:00,2017-11-04 00:00:00,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,91911,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0,55.912,6135,2017-11-04 00:00:00,2017-11-04 00:00:00,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0,55.912,CA
9760,CA-2017-146913,2017-10-31 00:00:00,2017-11-05 00:00:00,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,94109,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,9760,2017-10-31 00:00:00,2017-11-05 00:00:00,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,CA
5525,CA-2017-147123,2017-12-10 00:00:00,2017-12-12 00:00:00,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,90805,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,0,36.9288,5525,2017-12-10 00:00:00,2017-12-12 00:00:00,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,0,36.9288,CA
4452,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,4452,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,CA
4453,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,4452,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,CA
4454,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,4452,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,CA
4455,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.558399999999999,4452,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,CA
4452,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,4453,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,CA
4453,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,4453,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,CA
4454,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,4453,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,CA
4455,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.558399999999999,4453,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,CA
4452,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,4454,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,CA
4453,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,4454,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,CA
4454,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,4454,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,CA
4455,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.558399999999999,4454,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,CA
4452,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636,4455,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.558399999999999,CA
4453,CA-2017-147137,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612,4455,2017-07-04 00:00:00,2017-07-06 00:00:00,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.558399999999999,CA
